legal_name,display_name,party_nature,party_type,country,domicile_state,status,brand_origin,is_listed,kyc_risk_rating,pan,gstin,cin,lei,line1,line2,city,state,pincode
Vedanta Investments 5205,Vedanta Investments 5205,organization,investor,IN,Gujarat,active,binarybonds,false,medium,FHPHJ5205L,24FHPHJ5205L5Z3,U64201MH2024PTC104205,3298AHOX000000004205,"705, Vedanta Marg",Ahmedabad,Ahmedabad,Gujarat,404205
Kaveri Capital 5206,Kaveri Capital 5206,organization,spv,IN,Haryana,active,binarybonds,false,low,LBPDG5206L,06LBPDG5206L6Z4,U64201MH2024PTC104206,3298AHOX000000004206,"706, Kaveri Marg",Gurugram,Gurugram,Haryana,404206
Carnatic Group 5207,Carnatic Group 5207,spv,intermediary,IN,Karnataka,active,binarycapital,false,low,EFPGJ5207C,29EFPGJ5207C7Z5,U64201MH2024PTC104207,3298AHOX000000004207,"707, Carnatic Marg",Bengaluru,Bengaluru,Karnataka,404207
Carnatic Renewables 5208,Carnatic Renewables 5208,spv,spv,IN,Delhi,active,binarycapital,true,high,EJPBA5208A,07EJPBA5208A8Z6,U64201MH2024PTC104208,3298AHOX000000004208,"708, Carnatic Marg",New Delhi,New Delhi,Delhi,404208
Chola Industries 5209,Chola Industries 5209,spv,intermediary,IN,Uttar Pradesh,active,binarybonds,true,high,FBPCC5209D,09FBPCC5209D9Z7,U64201MH2024PTC104209,3298AHOX000000004209,"709, Chola Marg",Noida,Noida,Uttar Pradesh,404209
Kaveri Enterprises 5210,Kaveri Enterprises 5210,spv,arranger,IN,Delhi,active,binarycapital,true,low,JGPAF5210D,07JGPAF5210D0Z8,U64201MH2024PTC104210,3298AHOX000000004210,"710, Kaveri Marg",New Delhi,New Delhi,Delhi,404210
Sahyadri Investments 5211,Sahyadri Investments 5211,trust,investor,IN,Telangana,active,shared,false,high,JEPGH5211F,36JEPGH5211F1Z9,U64201MH2024PTC104211,3298AHOX000000004211,"711, Sahyadri Marg",Hyderabad,Hyderabad,Telangana,404211
Deccan Group 5212,Deccan Group 5212,trust,issuer,IN,Delhi,active,binarycapital,false,medium,HDPLA5212A,07HDPLA5212A2Z1,U64201MH2024PTC104212,3298AHOX000000004212,"712, Deccan Marg",New Delhi,New Delhi,Delhi,404212
Bharat Technologies 5213,Bharat Technologies 5213,spv,intermediary,IN,Uttar Pradesh,active,binarycapital,false,medium,EJPEG5213H,09EJPEG5213H3Z2,U64201MH2024PTC104213,3298AHOX000000004213,"713, Bharat Marg",Noida,Noida,Uttar Pradesh,404213
Rajwada Realty 5214,Rajwada Realty 5214,organization,arranger,IN,Uttar Pradesh,onboarding,binarycapital,false,medium,LJPFF5214D,09LJPFF5214D4Z3,U64201MH2024PTC104214,3298AHOX000000004214,"714, Rajwada Marg",Noida,Noida,Uttar Pradesh,404214
Malabar Investments 5215,Malabar Investments 5215,spv,spv,IN,Tamil Nadu,active,shared,false,low,BBPFH5215F,33BBPFH5215F5Z4,U64201MH2024PTC104215,3298AHOX000000004215,"715, Malabar Marg",Chennai,Chennai,Tamil Nadu,404215
Vedanta Technologies 5216,Vedanta Technologies 5216,organization,arranger,IN,Haryana,onboarding,binarybonds,false,high,HDPAH5216L,06HDPAH5216L6Z5,U64201MH2024PTC104216,3298AHOX000000004216,"716, Vedanta Marg",Gurugram,Gurugram,Haryana,404216
Malabar Infra 5217,Malabar Infra 5217,organization,spv,IN,Gujarat,active,binarycapital,false,low,JCPFF5217B,24JCPFF5217B7Z6,U64201MH2024PTC104217,3298AHOX000000004217,"717, Malabar Marg",Ahmedabad,Ahmedabad,Gujarat,404217
Sahyadri Developers 5218,Sahyadri Developers 5218,trust,intermediary,IN,Haryana,active,binarycapital,true,low,CEPHE5218E,06CEPHE5218E8Z7,U64201MH2024PTC104218,3298AHOX000000004218,"718, Sahyadri Marg",Gurugram,Gurugram,Haryana,404218
Aravalli Enterprises 5219,Aravalli Enterprises 5219,spv,intermediary,IN,Tamil Nadu,onboarding,binarybonds,false,medium,ACPJJ5219D,33ACPJJ5219D9Z8,U64201MH2024PTC104219,3298AHOX000000004219,"719, Aravalli Marg",Chennai,Chennai,Tamil Nadu,404219
Nilgiri Renewables 5220,Nilgiri Renewables 5220,organization,intermediary,IN,Tamil Nadu,active,binarybonds,false,high,BDPEL5220F,33BDPEL5220F0Z9,U64201MH2024PTC104220,3298AHOX000000004220,"720, Nilgiri Marg",Chennai,Chennai,Tamil Nadu,404220
Carnatic Cements 5221,Carnatic Cements 5221,organization,intermediary,IN,Telangana,onboarding,binarycapital,false,medium,ACPCD5221D,36ACPCD5221D1Z1,U64201MH2024PTC104221,3298AHOX000000004221,"721, Carnatic Marg",Hyderabad,Hyderabad,Telangana,404221
Bharat Realty 5222,Bharat Realty 5222,trust,spv,IN,Karnataka,active,binarycapital,false,medium,EJPHF2101E,29EJPHF2101E2Z2,U64201MH2024PTC101101,3298AHOX000000004222,"722, Bharat Marg",Bengaluru,Bengaluru,Karnataka,404222
Nalanda Developers 5223,Nalanda Developers 5223,organization,spv,IN,Gujarat,active,shared,false,medium,EFPJA5223L,24EFPJA5223L3Z3,U64201MH2024PTC104223,3298AHOX000000004223,"723, Nalanda Marg",Ahmedabad,Ahmedabad,Gujarat,404223
Sahyadri Steels 5224,Sahyadri Steels 5224,organization,issuer,IN,Tamil Nadu,onboarding,binarycapital,false,low,GCPEA5224D,33GCPEA5224D4Z4,U64201MH2024PTC104224,3298AHOX000000004224,"724, Sahyadri Marg",Chennai,Chennai,Tamil Nadu,404224
Sahyadri Infra 5225,Sahyadri Infra 5225,trust,investor,IN,Telangana,active,shared,false,medium,AEPCE5225A,36AEPCE5225A5Z5,U64201MH2024PTC104225,3298AHOX000000004225,"725, Sahyadri Marg",Hyderabad,Hyderabad,Telangana,404225
Konark Technologies 5226,Konark Technologies 5226,trust,intermediary,IN,Telangana,active,shared,false,medium,GAPJJ5226B,36GAPJJ5226B6Z6,U64201MH2024PTC104226,3298AHOX000000004226,"726, Konark Marg",Hyderabad,Hyderabad,Telangana,404226
Maruti Finvest 5227,Maruti Finvest 5227,organization,arranger,IN,West Bengal,onboarding,shared,false,medium,CBPCC5227E,19CBPCC5227E7Z7,U64201MH2024PTC104227,3298AHOX000000004227,"727, Maruti Marg",Kolkata,Kolkata,West Bengal,404227
Himalaya Infra 5228,Himalaya Infra 5228,spv,arranger,IN,Karnataka,active,binarycapital,false,low,FFPLL5228G,29FFPLL5228G8Z8,U64201MH2024PTC104228,3298AHOX000000004228,"728, Himalaya Marg",Bengaluru,Bengaluru,Karnataka,404228
Pallava Securities 5229,Pallava Securities 5229,spv,issuer,IN,Gujarat,active,shared,true,medium,EFPDL5229B,24EFPDL5229B9Z9,U64201MH2024PTC104229,3298AHOX000000004229,"729, Pallava Marg",Ahmedabad,Ahmedabad,Gujarat,404229
Sahyadri Cements 5230,Sahyadri Cements 5230,trust,spv,IN,Tamil Nadu,active,binarybonds,false,medium,HCPDL5230F,33HCPDL5230F0Z1,U64201MH2024PTC104230,3298AHOX000000004230,"730, Sahyadri Marg",Chennai,Chennai,Tamil Nadu,404230
Pallava Steels 5231,Pallava Steels 5231,spv,spv,IN,Maharashtra,active,binarycapital,false,low,HBPLL5231A,27HBPLL5231A1Z2,U64201MH2024PTC104231,3298AHOX000000004231,"731, Pallava Marg",Mumbai,Mumbai,Maharashtra,404231
Coromandel Developers 5232,Coromandel Developers 5232,organization,issuer,IN,Uttar Pradesh,onboarding,binarycapital,true,low,BAPJC2187B,09BAPJC2187B2Z3,U64201MH2024PTC101187,3298AHOX000000004232,"732, Coromandel Marg",Noida,Noida,Uttar Pradesh,404232
Coromandel Developers 5233,Coromandel Developers 5233,trust,issuer,IN,Karnataka,active,binarybonds,false,medium,BLPAL5233E,29BLPAL5233E3Z4,U64201MH2024PTC104233,3298AHOX000000004233,"733, Coromandel Marg",Bengaluru,Bengaluru,Karnataka,404233
Vedanta Renewables 5234,Vedanta Renewables 5234,spv,investor,IN,Karnataka,onboarding,shared,false,medium,CHPBH5234A,29CHPBH5234A4Z5,U64201MH2024PTC104234,3298AHOX000000004234,"734, Vedanta Marg",Bengaluru,Bengaluru,Karnataka,404234
Maruti Finvest 5235,Maruti Finvest 5235,trust,arranger,IN,Haryana,active,binarycapital,false,low,CFPLL5235J,06CFPLL5235J5Z6,U64201MH2024PTC104235,3298AHOX000000004235,"735, Maruti Marg",Gurugram,Gurugram,Haryana,404235
Vedanta Developers 5236,Vedanta Developers 5236,trust,arranger,IN,Karnataka,active,binarybonds,false,high,FCPBD5236L,29FCPBD5236L6Z7,U64201MH2024PTC104236,3298AHOX000000004236,"736, Vedanta Marg",Bengaluru,Bengaluru,Karnataka,404236
Deccan Group 5237,Deccan Group 5237,spv,intermediary,IN,Rajasthan,active,shared,false,high,CAPFE5237D,08CAPFE5237D7Z8,U64201MH2024PTC104237,3298AHOX000000004237,"737, Deccan Marg",Jaipur,Jaipur,Rajasthan,404237
Coromandel Capital 5238,Coromandel Capital 5238,organization,issuer,IN,Telangana,active,binarycapital,false,low,DCPDG5238L,36DCPDG5238L8Z9,U64201MH2024PTC104238,3298AHOX000000004238,"738, Coromandel Marg",Hyderabad,Hyderabad,Telangana,404238
Yamuna Logistics 5239,Yamuna Logistics 5239,trust,issuer,IN,Maharashtra,active,binarycapital,false,high,JHPAG5239G,27JHPAG5239G9Z1,U64201MH2024PTC104239,3298AHOX000000004239,"739, Yamuna Marg",Mumbai,Mumbai,Maharashtra,404239
Kaveri Hotels 5240,Kaveri Hotels 5240,organization,issuer,IN,Maharashtra,onboarding,binarybonds,false,high,LHPGC5240A,27LHPGC5240A0Z2,U64201MH2024PTC104240,3298AHOX000000004240,"740, Kaveri Marg",Mumbai,Mumbai,Maharashtra,404240
Nalanda Group 5241,Nalanda Group 5241,trust,arranger,IN,Maharashtra,active,shared,false,medium,LJPHF5241L,27LJPHF5241L1Z3,U64201MH2024PTC104241,3298AHOX000000004241,"741, Nalanda Marg",Mumbai,Mumbai,Maharashtra,404241
Malabar Infra 5242,Malabar Infra 5242,trust,spv,IN,Karnataka,active,binarybonds,false,low,LFPFL5242G,29LFPFL5242G2Z4,U64201MH2024PTC104242,3298AHOX000000004242,"742, Malabar Marg",Bengaluru,Bengaluru,Karnataka,404242
Konark Developers 5243,Konark Developers 5243,organization,investor,IN,Uttar Pradesh,active,binarybonds,false,high,CCPHL5243A,09CCPHL5243A3Z5,U64201MH2024PTC104243,3298AHOX000000004243,"743, Konark Marg",Noida,Noida,Uttar Pradesh,404243
Konark Securities 5244,Konark Securities 5244,trust,investor,IN,Telangana,active,shared,false,medium,CBPGJ5244G,36CBPGJ5244G4Z6,U64201MH2024PTC104244,3298AHOX000000004244,"744, Konark Marg",Hyderabad,Hyderabad,Telangana,404244
Garuda Industries 5245,Garuda Industries 5245,spv,investor,IN,Tamil Nadu,onboarding,binarybonds,false,low,ELPAC5245A,33ELPAC5245A5Z7,U64201MH2024PTC104245,3298AHOX000000004245,"745, Garuda Marg",Chennai,Chennai,Tamil Nadu,404245
Sahyadri Developers 5246,Sahyadri Developers 5246,organization,intermediary,IN,Tamil Nadu,active,binarycapital,true,medium,ELPDC5246J,33ELPDC5246J6Z8,U64201MH2024PTC104246,3298AHOX000000004246,"746, Sahyadri Marg",Chennai,Chennai,Tamil Nadu,404246
Nalanda Securities 5247,Nalanda Securities 5247,trust,arranger,IN,Gujarat,active,binarybonds,false,low,ALPJD5247F,24ALPJD5247F7Z9,U64201MH2024PTC104247,3298AHOX000000004247,"747, Nalanda Marg",Ahmedabad,Ahmedabad,Gujarat,404247
Pallava Steels 5248,Pallava Steels 5248,trust,investor,IN,Uttar Pradesh,active,binarycapital,false,low,EJPEE5248G,09EJPEE5248G8Z1,U64201MH2024PTC104248,3298AHOX000000004248,"748, Pallava Marg",Noida,Noida,Uttar Pradesh,404248
Himalaya Finvest 5249,Himalaya Finvest 5249,trust,issuer,IN,Gujarat,active,shared,false,low,BCPDL5249B,24BCPDL5249B9Z2,U64201MH2024PTC104249,3298AHOX000000004249,"749, Himalaya Marg",Ahmedabad,Ahmedabad,Gujarat,404249
Sahyadri Investments 5250,Sahyadri Investments 5250,organization,investor,IN,West Bengal,active,binarybonds,false,high,CDPED5250H,19CDPED5250H0Z3,U64201MH2024PTC104250,3298AHOX000000004250,"750, Sahyadri Marg",Kolkata,Kolkata,West Bengal,404250
Kaveri Finvest 5251,Kaveri Finvest 5251,organization,issuer,IN,Haryana,onboarding,shared,false,high,HFPHG5251A,06HFPHG5251A1Z4,U64201MH2024PTC104251,3298AHOX000000004251,"751, Kaveri Marg",Gurugram,Gurugram,Haryana,404251
Chola Power 5252,Chola Power 5252,spv,spv,IN,Gujarat,active,binarycapital,false,low,GHPEB5252H,24GHPEB5252H2Z5,U64201MH2024PTC104252,3298AHOX000000004252,"752, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,404252
Yamuna Group 5253,Yamuna Group 5253,trust,spv,IN,Karnataka,active,shared,false,high,CAPJB5253J,29CAPJB5253J3Z6,U64201MH2024PTC104253,3298AHOX000000004253,"753, Yamuna Marg",Bengaluru,Bengaluru,Karnataka,404253
Deccan Group 5254,Deccan Group 5254,spv,intermediary,IN,Gujarat,active,binarybonds,false,high,EGPBJ5254H,24EGPBJ5254H4Z7,U64201MH2024PTC104254,3298AHOX000000004254,"754, Deccan Marg",Ahmedabad,Ahmedabad,Gujarat,404254
Kaveri Renewables 5255,Kaveri Renewables 5255,organization,arranger,IN,Tamil Nadu,active,binarybonds,false,low,HLPJB5255G,33HLPJB5255G5Z8,U64201MH2024PTC104255,3298AHOX000000004255,"755, Kaveri Marg",Chennai,Chennai,Tamil Nadu,404255
Sahyadri Finance 5256,Sahyadri Finance 5256,spv,arranger,IN,Haryana,active,binarybonds,false,medium,EAPJG5256C,06EAPJG5256C6Z9,U64201MH2024PTC104256,3298AHOX000000004256,"756, Sahyadri Marg",Gurugram,Gurugram,Haryana,404256
Chola Steels 5257,Chola Steels 5257,spv,investor,IN,Gujarat,active,shared,true,high,CDPHC5257H,24CDPHC5257H7Z1,U64201MH2024PTC104257,3298AHOX000000004257,"757, Chola Marg",Ahmedabad,Ahmedabad,Gujarat,404257
Yamuna Infra 5258,Yamuna Infra 5258,trust,intermediary,IN,Delhi,active,shared,false,high,EJPGC5258G,07EJPGC5258G8Z2,U64201MH2024PTC104258,3298AHOX000000004258,"758, Yamuna Marg",New Delhi,New Delhi,Delhi,404258
Malabar Logistics 5259,Malabar Logistics 5259,trust,investor,IN,West Bengal,active,shared,false,low,EFPEL5259G,19EFPEL5259G9Z3,U64201MH2024PTC104259,3298AHOX000000004259,"759, Malabar Marg",Kolkata,Kolkata,West Bengal,404259
Carnatic Investments 5260,Carnatic Investments 5260,trust,issuer,IN,Gujarat,active,binarycapital,true,low,EEPBH5260L,24EEPBH5260L0Z4,U64201MH2024PTC104260,3298AHOX000000004260,"760, Carnatic Marg",Ahmedabad,Ahmedabad,Gujarat,404260
Garuda Logistics 5261,Garuda Logistics 5261,spv,spv,IN,Uttar Pradesh,active,binarycapital,false,medium,LDPLL5261A,09LDPLL5261A1Z5,U64201MH2024PTC104261,3298AHOX000000004261,"761, Garuda Marg",Noida,Noida,Uttar Pradesh,404261
Aravalli Enterprises 5262,Aravalli Enterprises 5262,spv,issuer,IN,West Bengal,active,binarycapital,false,medium,HHPCL5262H,19HHPCL5262H2Z6,U64201MH2024PTC104262,3298AHOX000000004262,"762, Aravalli Marg",Kolkata,Kolkata,West Bengal,404262
Garuda Finance 5263,Garuda Finance 5263,organization,spv,IN,West Bengal,active,shared,false,low,HGPLD5263C,19HGPLD5263C3Z7,U64201MH2024PTC104263,3298AHOX000000004263,"763, Garuda Marg",Kolkata,Kolkata,West Bengal,404263
Vedanta Chemicals 5264,Vedanta Chemicals 5264,trust,arranger,IN,Gujarat,active,binarybonds,false,high,LCPDF5264J,24LCPDF5264J4Z8,U64201MH2024PTC104264,3298AHOX000000004264,"764, Vedanta Marg",Ahmedabad,Ahmedabad,Gujarat,404264
Maruti Hotels 5265,Maruti Hotels 5265,trust,intermediary,IN,Karnataka,active,binarycapital,false,medium,HBPDC5265G,29HBPDC5265G5Z9,U64201MH2024PTC104265,3298AHOX000000004265,"765, Maruti Marg",Bengaluru,Bengaluru,Karnataka,404265
Kaveri Finance 5266,Kaveri Finance 5266,trust,spv,IN,Telangana,active,shared,false,high,FCPAB5266B,36FCPAB5266B6Z1,U64201MH2024PTC104266,3298AHOX000000004266,"766, Kaveri Marg",Hyderabad,Hyderabad,Telangana,404266
Chola Enterprises 5267,Chola Enterprises 5267,organization,issuer,IN,West Bengal,active,shared,true,low,GHPLG5267L,19GHPLG5267L7Z2,U64201MH2024PTC104267,3298AHOX000000004267,"767, Chola Marg",Kolkata,Kolkata,West Bengal,404267
Rajwada Industries 5268,Rajwada Industries 5268,organization,spv,IN,Maharashtra,active,binarybonds,false,low,BFPAB5268E,27BFPAB5268E8Z3,U64201MH2024PTC104268,3298AHOX000000004268,"768, Rajwada Marg",Mumbai,Mumbai,Maharashtra,404268
Malabar Industries 5269,Malabar Industries 5269,spv,investor,IN,Gujarat,active,shared,false,low,CCPGA1652C,24CCPGA1652C9Z4,U64201MH2024PTC100652,3298AHOX000000004269,"769, Malabar Marg",Ahmedabad,Ahmedabad,Gujarat,404269
Pallava Steels 5270,Pallava Steels 5270,organization,intermediary,IN,Haryana,active,shared,false,high,CGPEE5270G,06CGPEE5270G0Z5,U64201MH2024PTC104270,3298AHOX000000004270,"770, Pallava Marg",Gurugram,Gurugram,Haryana,404270
Vedanta Industries 5271,Vedanta Industries 5271,spv,arranger,IN,Telangana,active,shared,false,low,BBPDE5271D,36BBPDE5271D1Z6,U64201MH2024PTC104271,3298AHOX000000004271,"771, Vedanta Marg",Hyderabad,Hyderabad,Telangana,404271
Vedanta Developers 5272,Vedanta Developers 5272,spv,investor,IN,Delhi,active,binarycapital,false,medium,HFPLG5272D,07HFPLG5272D2Z7,U64201MH2024PTC104272,3298AHOX000000004272,"772, Vedanta Marg",New Delhi,New Delhi,Delhi,404272
Aravalli Group 5273,Aravalli Group 5273,trust,intermediary,IN,Delhi,active,binarybonds,true,high,AFPAB5273D,07AFPAB5273D3Z8,U64201MH2024PTC104273,3298AHOX000000004273,"773, Aravalli Marg",New Delhi,New Delhi,Delhi,404273
Deccan Group 5274,Deccan Group 5274,trust,spv,IN,Maharashtra,active,binarybonds,false,low,AFPBC5274B,27AFPBC5274B4Z9,U64201MH2024PTC104274,3298AHOX000000004274,"774, Deccan Marg",Mumbai,Mumbai,Maharashtra,404274
Sahyadri Technologies 5275,Sahyadri Technologies 5275,organization,arranger,IN,Maharashtra,onboarding,binarybonds,false,medium,DFPBJ5275G,27DFPBJ5275G5Z1,U64201MH2024PTC104275,3298AHOX000000004275,"775, Sahyadri Marg",Mumbai,Mumbai,Maharashtra,404275
Himalaya Developers 5276,Himalaya Developers 5276,spv,intermediary,IN,Gujarat,active,binarybonds,false,low,DCPJJ5276A,24DCPJJ5276A6Z2,U64201MH2024PTC104276,3298AHOX000000004276,"776, Himalaya Marg",Ahmedabad,Ahmedabad,Gujarat,404276
Deccan Technologies 5277,Deccan Technologies 5277,organization,investor,IN,West Bengal,active,binarycapital,false,medium,DAPDH5277J,19DAPDH5277J7Z3,U64201MH2024PTC104277,3298AHOX000000004277,"777, Deccan Marg",Kolkata,Kolkata,West Bengal,404277
Godavari Holdings 5278,Godavari Holdings 5278,spv,issuer,IN,Gujarat,active,binarybonds,false,low,DLPAB5278B,24DLPAB5278B8Z4,U64201MH2024PTC104278,3298AHOX000000004278,"778, Godavari Marg",Ahmedabad,Ahmedabad,Gujarat,404278
Bharat Technologies 5279,Bharat Technologies 5279,organization,investor,IN,Rajasthan,active,binarycapital,false,medium,LHPDE5279L,08LHPDE5279L9Z5,U64201MH2024PTC104279,3298AHOX000000004279,"779, Bharat Marg",Jaipur,Jaipur,Rajasthan,404279
Nilgiri Group 5280,Nilgiri Group 5280,spv,investor,IN,Karnataka,active,shared,false,low,BHPCH5280J,29BHPCH5280J0Z6,U64201MH2024PTC104280,3298AHOX000000004280,"780, Nilgiri Marg",Bengaluru,Bengaluru,Karnataka,404280
Himalaya Infra 5281,Himalaya Infra 5281,organization,issuer,IN,Rajasthan,active,binarycapital,false,low,JCPEH5281L,08JCPEH5281L1Z7,U64201MH2024PTC104281,3298AHOX000000004281,"781, Himalaya Marg",Jaipur,Jaipur,Rajasthan,404281
Malabar Capital 5282,Malabar Capital 5282,spv,issuer,IN,Rajasthan,active,shared,false,low,AAPFA5282B,08AAPFA5282B2Z8,U64201MH2024PTC104282,3298AHOX000000004282,"782, Malabar Marg",Jaipur,Jaipur,Rajasthan,404282
Himalaya Ventures 5283,Himalaya Ventures 5283,organization,investor,IN,Haryana,active,shared,true,low,FAPEG5283H,06FAPEG5283H3Z9,U64201MH2024PTC104283,3298AHOX000000004283,"783, Himalaya Marg",Gurugram,Gurugram,Haryana,404283
Malabar Steels 5284,Malabar Steels 5284,spv,arranger,IN,Karnataka,active,binarycapital,true,medium,ECPCE5284L,29ECPCE5284L4Z1,U64201MH2024PTC104284,3298AHOX000000004284,"784, Malabar Marg",Bengaluru,Bengaluru,Karnataka,404284
Pallava Housing 5285,Pallava Housing 5285,trust,issuer,IN,Gujarat,onboarding,binarycapital,false,low,GFPGJ5285L,24GFPGJ5285L5Z2,U64201MH2024PTC104285,3298AHOX000000004285,"785, Pallava Marg",Ahmedabad,Ahmedabad,Gujarat,404285
Kaveri Chemicals 5286,Kaveri Chemicals 5286,spv,intermediary,IN,Rajasthan,active,shared,false,low,FLPLG5286L,08FLPLG5286L6Z3,U64201MH2024PTC104286,3298AHOX000000004286,"786, Kaveri Marg",Jaipur,Jaipur,Rajasthan,404286
Bharat Cements 5287,Bharat Cements 5287,trust,investor,IN,Karnataka,active,shared,false,high,CEPDL5287F,29CEPDL5287F7Z4,U64201MH2024PTC104287,3298AHOX000000004287,"787, Bharat Marg",Bengaluru,Bengaluru,Karnataka,404287
Maruti Infra 5288,Maruti Infra 5288,organization,arranger,IN,Telangana,active,binarybonds,false,low,FAPJA5288E,36FAPJA5288E8Z5,U64201MH2024PTC104288,3298AHOX000000004288,"788, Maruti Marg",Hyderabad,Hyderabad,Telangana,404288
Bharat Logistics 5289,Bharat Logistics 5289,organization,spv,IN,Gujarat,onboarding,binarybonds,true,high,EJPFD5289E,24EJPFD5289E9Z6,U64201MH2024PTC104289,3298AHOX000000004289,"789, Bharat Marg",Ahmedabad,Ahmedabad,Gujarat,404289
Bharat Investments 5290,Bharat Investments 5290,spv,arranger,IN,Maharashtra,active,binarybonds,false,high,FEPDB5290A,27FEPDB5290A0Z7,U64201MH2024PTC104290,3298AHOX000000004290,"790, Bharat Marg",Mumbai,Mumbai,Maharashtra,404290
Konark Finvest 5291,Konark Finvest 5291,spv,intermediary,IN,Karnataka,active,shared,false,high,FLPHF5291D,29FLPHF5291D1Z8,U64201MH2024PTC104291,3298AHOX000000004291,"791, Konark Marg",Bengaluru,Bengaluru,Karnataka,404291
Narmada Ventures 5292,Narmada Ventures 5292,spv,arranger,IN,Delhi,active,shared,true,high,DAPLD5292A,07DAPLD5292A2Z9,U64201MH2024PTC104292,3298AHOX000000004292,"792, Narmada Marg",New Delhi,New Delhi,Delhi,404292
Aravalli Chemicals 5293,Aravalli Chemicals 5293,trust,arranger,IN,Haryana,active,shared,false,medium,AEPHH5293F,06AEPHH5293F3Z1,U64201MH2024PTC104293,3298AHOX000000004293,"793, Aravalli Marg",Gurugram,Gurugram,Haryana,404293
Chola Infra 5294,Chola Infra 5294,spv,intermediary,IN,Delhi,active,shared,false,high,ACPHG5294E,07ACPHG5294E4Z2,U64201MH2024PTC104294,3298AHOX000000004294,"794, Chola Marg",New Delhi,New Delhi,Delhi,404294
Bharat Hotels 5295,Bharat Hotels 5295,organization,intermediary,IN,Tamil Nadu,active,binarybonds,false,medium,GHPCD5295H,33GHPCD5295H5Z3,U64201MH2024PTC104295,3298AHOX000000004295,"795, Bharat Marg",Chennai,Chennai,Tamil Nadu,404295
Aravalli Realty 5296,Aravalli Realty 5296,organization,arranger,IN,Gujarat,active,binarycapital,true,low,FHPHE5296E,24FHPHE5296E6Z4,U64201MH2024PTC104296,3298AHOX000000004296,"796, Aravalli Marg",Ahmedabad,Ahmedabad,Gujarat,404296
Malabar Capital 5297,Malabar Capital 5297,spv,arranger,IN,Maharashtra,onboarding,binarybonds,false,high,BHPFJ5297D,27BHPFJ5297D7Z5,U64201MH2024PTC104297,3298AHOX000000004297,"797, Malabar Marg",Mumbai,Mumbai,Maharashtra,404297
